# File Name: D:\OllieE\RT-qPCR\OE_RT-qPCR_ADH_HB_PCB_15.04.2026_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272533378
# Instrument Serial Number: 272533378
# Heated Cover Serial Number:
# Block serial number: 22252916
# Run Start Date/Time: 2026-04-15 07:55:49 PM BST
# Run End Data/Time: 2026-04-15 08:50:20 PM BST
# Run Duration: 54 minutes 31 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2026-04-15 03:14:52 PM BST
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Standard Curve v1.8.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2026-04-15 03:17:20 PM BST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"90","D18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","74.57257080078125","81.52272033691406","63.13847351074219","69.86441040039062","","","","","FALSE"
"91","D19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.16864013671875","92.28422546386719","63.13847351074219","74.12417602539062","","","","","FALSE"
"92","D20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","63.92316436767578","72.55479431152344","66.72563934326172","69.64021301269531","","","","","FALSE"
"93","D21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.01510620117188","68.8553695678711","76.81426239013672","90.82640075683594","","","","","FALSE"
"94","D22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","67.06181335449219","63.25051498413086","70.76101684570312","87.127197265625","","","","","FALSE"
"95","D23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.94737243652344","67.06181335449219","62.914222717285156","73.11505889892578","","","","","FALSE"
"96","D24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.38688659667969","79.16830444335938","66.38923645019531","62.914222717285156","","","","","FALSE"
"97","E1","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.32650756835938","87.01701354980469","90.82855224609375","76.14290618896484","","","","","FALSE"
"98","E2","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.28182220458984","92.73432922363281","82.86915588378906","75.918701171875","","","","","FALSE"
"99","E3","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","83.87809753417969","88.36225891113281","91.16487121582031","86.12017822265625","","","","","FALSE"
"100","E4","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","86.56859588623047","79.84234619140625","75.13397216796875","92.95853424072266","","","","","FALSE"
"101","E5","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","76.36039733886719","90.25569152832031","80.17039489746094","83.30804443359375","","","","","FALSE"
"102","E6","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.35069274902344","93.05715942382812","81.73921966552734","79.385986328125","","","","","FALSE"
"103","E7","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.49803924560547","83.08392333984375","66.16304016113281","86.66980743408203","","","","","FALSE"
"104","E8","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.4627456665039","82.29951477050781","74.79156494140625","69.7489242553711","","","","","FALSE"
"105","E9","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","90.275634765625","83.77204895019531","78.50189208984375","75.2500991821289","","","","","FALSE"
"106","E10","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.63038635253906","87.3602294921875","81.52942657470703","83.99630737304688","","","","","FALSE"
"107","E11","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.55696105957031","82.20220947265625","89.49072265625","92.63038635253906","","","","","FALSE"
"108","E12","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.29399108886719","88.59367370605469","83.43565368652344","71.99830627441406","","","","","FALSE"
"109","E13","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.05166625976562","84.99128723144531","79.05160522460938","87.00853729248047","","","","","FALSE"
"110","E14","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","77.81884765625","83.19818115234375","92.49993896484375","67.0601806640625","","","","","FALSE"
"111","E15","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","82.86196899414062","64.0343017578125","67.62052154541016","92.49993896484375","","","","","FALSE"
"112","E16","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","75.46538543701172","72.10330200195312","78.49125671386719","90.93096923828125","","","","","FALSE"
"113","E17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","83.87680053710938","87.35186767578125","65.82884979248047","68.85552215576172","","","","","FALSE"
"114","E18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.47285461425781","76.25405883789062","92.5084228515625","66.72563934326172","","","","","FALSE"
"115","E19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","71.43379974365234","79.61703491210938","87.01557159423828","83.31629943847656","","","","","FALSE"
"116","E20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","89.36964416503906","72.44269561767578","75.69356536865234","64.25946044921875","","","","","FALSE"
"117","E21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.39250183105469","92.7320556640625","84.10057830810547","74.79651641845703","","","","","FALSE"
"118","E22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","83.42799377441406","75.46910095214844","86.56671142578125","93.06834411621094","","","","","FALSE"
"119","E23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","63.810997009277344","86.79090881347656","81.41024780273438","90.82640075683594","","","","","FALSE"
"120","E24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","71.54570007324219","84.54896545410156","78.27153015136719","75.58119201660156","","","","","FALSE"
"121","F1","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.1738052368164","88.474365234375","77.15184020996094","83.2054672241211","","","","","FALSE"
"122","F2","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.95853424072266","90.0438232421875","84.88703155517578","87.12911987304688","","","","","FALSE"
"123","F3","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.72538757324219","79.95445251464844","82.30863952636719","76.2550048828125","","","","","FALSE"
"124","F4","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.50117492675781","84.77493286132812","75.3581771850586","79.61813354492188","","","","","FALSE"
"125","F5","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.21304321289062","87.79039001464844","75.91215515136719","90.81597900390625","","","","","FALSE"
"126","F6","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.04862976074219","85.21304321289062","82.97186279296875","78.82568359375","","","","","FALSE"
"127","F7","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.04862976074219","89.58333587646484","79.0498046875","76.24833679199219","","","","","FALSE"
"128","F8","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.61009979248047","84.65274810791016","82.63568878173828","89.02304077148438","","","","","FALSE"
"129","F9","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.44483184814453","72.22256469726562","90.38777160644531","77.2684555053711","","","","","FALSE"
"130","F10","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","83.8841781616211","90.38777160644531","81.41729736328125","92.63038635253906","","","","","FALSE"
"131","F11","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.59367370605469","78.16549682617188","91.84546661376953","74.01666259765625","","","","","FALSE"
"132","F12","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.47236633300781","83.8841781616211","81.08090209960938","90.49989318847656","","","","","FALSE"
"133","F13","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.43956756591797","91.7154541015625","78.82746887207031","82.97403717041016","","","","","FALSE"
"134","F14","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","78.26712036132812","92.72408294677734","89.13786315917969","81.40506744384766","","","","","FALSE"
"135","F15","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.09473419189453","78.04298400878906","87.23268127441406","81.29299926757812","","","","","FALSE"
"136","F16","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","93.06028747558594","63.69809341430664","90.70683288574219","75.46538543701172","","","","","FALSE"
"137","F17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","81.29851531982422","77.935546875","68.18292999267578","64.1473617553711","","","","","FALSE"
"138","F18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","77.48715209960938","80.96221923828125","72.33059692382812","90.15434265136719","","","","","FALSE"
"139","F19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.61703491210938","89.5938491821289","71.65799713134766","66.61354064941406","","","","","FALSE"
"140","F20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","63.13847351074219","80.96221923828125","92.62052154541016","71.09750366210938","","","","","FALSE"
"141","F21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","71.65779876708984","85.10945129394531","88.69656372070312","66.1650390625","","","","","FALSE"
"142","F22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.7997817993164","75.58119201660156","93.29254150390625","84.77316284179688","","","","","FALSE"
"143","F23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.46348571777344","64.14729309082031","93.06834411621094","78.71991729736328","","","","","FALSE"
"144","F24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","78.15943145751953","81.29814910888672","74.23603057861328","90.82640075683594","","","","","FALSE"
"145","G1","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","76.9276351928711","85.22334289550781","80.40286254882812","92.51011657714844","","","","","FALSE"
"146","G2","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","82.64495086669922","85.44755554199219","87.57752990722656","89.70751190185547","","","","","FALSE"
"147","G3","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.43861389160156","86.45648956298828","92.95853424072266","91.38907623291016","","","","","FALSE"
"148","G4","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","83.99019622802734","80.96338653564453","65.94142150878906","76.03079986572266","","","","","FALSE"
"149","G5","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","90.59186553955078","75.57598114013672","68.18009948730469","81.06686401367188","","","","","FALSE"
"150","G6","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","92.60892486572266","89.35922241210938","77.92921447753906","84.20451354980469","","","","","FALSE"
"151","G7","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","89.35922241210938","66.05097961425781","92.72097778320312","77.14480590820312","","","","","FALSE"
"152","G8","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","82.97186279296875","93.39334106445312","80.05833435058594","76.36039733886719","","","","","FALSE"
"153","G9","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.79039764404297","91.73333740234375","77.49271392822266","89.37858581542969","","","","","FALSE"
"154","G10","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.62120056152344","87.80875396728516","77.60484313964844","89.60284423828125","","","","","FALSE"
"155","G11","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.47236633300781","77.044189453125","66.9524154663086","84.89335632324219","","","","","FALSE"
"156","G12","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","81.30516815185547","91.2848129272461","87.13597106933594","77.71697998046875","","","","","FALSE"
"157","G13","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","89.58613586425781","71.4308853149414","79.72402954101562","81.74127197265625","","","","","FALSE"
"158","G14","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.21542358398438","80.50851440429688","89.69821166992188","91.3792495727539","","","","","FALSE"
"159","G15","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.43956756591797","91.3792495727539","81.51713562011719","61.792911529541016","","","","","FALSE"
"160","G16","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","90.59475708007812","67.28431701660156","64.0343017578125","85.10336303710938","","","","","FALSE"
"161","G17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.05113220214844","74.23627471923828","78.38394165039062","65.15625","","","","","FALSE"
"162","G18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","81.41061401367188","90.04224395751953","85.3340835571289","92.39632415771484","","","","","FALSE"
"163","G19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.80026245117188","74.23627471923828","79.16864013671875","76.92665100097656","","","","","FALSE"
"164","G20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","64.81995391845703","72.21849060058594","75.91776275634766","78.49604034423828","","","","","FALSE"
"165","G21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.22154998779297","65.38035583496094","82.643310546875","80.17717742919922","","","","","FALSE"
"166","G22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","87.5755844116211","75.58119201660156","84.32476806640625","81.5223388671875","","","","","FALSE"
"167","G23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","73.45135498046875","67.84649658203125","77.26264953613281","92.39576721191406","","","","","FALSE"
"168","G24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","81.0739517211914","84.77316284179688","73.67554473876953","91.05059814453125","","","","","FALSE"
"169","H1","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.92278289794922","91.27696990966797","70.87400817871094","75.02186584472656","","","","","FALSE"
"170","H2","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","80.51496887207031","90.82855224609375","92.62222290039062","67.17456817626953","","","","","FALSE"
"171","H3","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","72.89188385009766","82.64495086669922","84.66282653808594","89.48330688476562","","","","","FALSE"
"172","H4","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","80.6270751953125","73.7887191772461","91.38907623291016","83.87809753417969","","","","","FALSE"
"173","H5","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","84.09245300292969","87.3421630859375","90.81597900390625","79.72216033935547","","","","","FALSE"
"174","H6","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","91.48833465576172","85.32510375976562","74.45539093017578","71.0936279296875","","","","","FALSE"
"175","H7","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","86.55774688720703","81.40303802490234","89.47127532958984","83.86833190917969","","","","","FALSE"
"176","H8","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.88539123535156","88.4627456665039","79.49803924560547","81.85127258300781","","","","","FALSE"
"177","H9","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","89.49072265625","85.90252685546875","75.02583312988281","67.40093994140625","","","","","FALSE"
"178","H10","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","76.37140655517578","88.59367370605469","93.07890319824219","73.5681381225586","","","","","FALSE"
"179","H11","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","93.9759521484375","89.15432739257812","85.11761474609375","64.0370101928711","","","","","FALSE"
"180","H12","Sample 1","","HB1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.11761474609375","73.79239654541016","","","","","","","FALSE"
"181","H13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","65.04292297363281","84.43093872070312","86.7844009399414","80.6205825805664","","","","","FALSE"
"182","H14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","88.80165100097656","65.603271484375","73.2239990234375","83.75852966308594","","","","","FALSE"
"183","H15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","65.37913513183594","77.48263549804688","71.54295349121094","83.53438568115234","","","","","FALSE"
"184","H16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","70.08605194091797","91.49131774902344","66.94810485839844","64.37051391601562","","","","","FALSE"
"185","H17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","79.84123229980469","75.58146667480469","88.69705200195312","70.31281280517578","","","","","FALSE"
"186","H18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","65.26835632324219","91.49952697753906","69.64021301269531","83.2042007446289","","","","","FALSE"
"187","H19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","65.04415893554688","68.29502868652344","70.20071411132812","89.03335571289062","","","","","FALSE"
"188","H20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","73.45158386230469","76.92665100097656","79.28073120117188","90.49063873291016","","","","","FALSE"
"189","H21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","70.20053100585938","83.87638092041016","91.16268920898438","67.7343978881836","","","","","FALSE"
"190","H22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","64.14729309082031","68.07068634033203","93.06834411621094","84.88525390625","","","","","FALSE"
"191","H23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","85.66993713378906","73.45135498046875","89.03285217285156","61.232765197753906","","","","","FALSE"
"192","H24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","","0.0","","TRUE","0.2","TRUE","3","39","66.1650390625","81.29814910888672","75.46910095214844","77.93523406982422","","","","","FALSE"
"193","I1","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","AMP","33.34539567463146","31.30527926602881","0.9922507374832434","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","30","84.43861389160156","","","","","","","","FALSE"
"194","I2","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","31.30527926602881","0.0","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","39","77.71236419677734","87.35332489013672","92.06169891357422","","","","","","FALSE"
"195","I3","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","AMP","29.640894663832157","31.30527926602881","0.9928821246174481","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","26","84.43861389160156","","","","","","","","FALSE"
"196","I4","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","INCONCLUSIVE","38.73567422040849","31.30527926602881","0.30970784982991","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","36","78.04867553710938","","","","","","","","FALSE"
"197","I5","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","AMP","31.7695271479586","31.30527926602881","0.9921228145173121","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","28","84.31657409667969","","","","","","","","FALSE"
"198","I6","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","31.30527926602881","0.0","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","39","90.14363098144531","86.8939208984375","92.94509887695312","66.83538818359375","","","","","FALSE"
"199","I7","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","AMP","34.45606610834399","31.30527926602881","0.985453201405806","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","31","84.42862701416016","","","","","","","","FALSE"
"200","I8","Sample 1","","ADH1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","31.30527926602881","0.0","2.5148049475564425","TRUE","0.03999999910593033","TRUE","3","39","78.26539611816406","72.4383316040039","89.58333587646484","93.6174545288086","","","","","FALSE"
