# File Name: D:\OllieE\RT-qPCR\OE_RT-qPCR_PpPCO_ADH_17.04.2026.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 5 System
# Block Type: 384-Well Block
# Instrument Name: 272533378
# Instrument Serial Number: 272533378
# Heated Cover Serial Number:
# Block serial number: 22252916
# Run Start Date/Time: 2026-04-17 08:50:15 PM BST
# Run End Data/Time: 2026-04-17 09:44:12 PM BST
# Run Duration: 53 minutes 57 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2026-04-17 02:48:54 PM BST
# Software Name and Version: Design & Analysis Software v2.8.0
# Plugin Name and Version: Primary Analysis v1.8.1, Standard Curve v1.8.0
# Reduce dye signal crosstalk by algorithm: No (Default)
# Exported On: 2026-04-17 04:49:37 PM BST
"Well","Well Position","Sample","Quantity","Target","Dye","Task","Reporter","Quencher","Amp Status","Cq","Cq Mean","Cq Confidence","Cq SD","Auto Threshold","Threshold","Auto Baseline","Baseline Start","Baseline End","Tm1","Tm2","Tm3","Tm4","Slope","Efficiency","Standard Deviation","Standard Error","Omit"
"198","I6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.37744140625","64.14823913574219","83.65570831298828","88.36441040039062","","","","","FALSE"
"199","I7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.47556686401367","82.9830322265625","89.03707885742188","70.65072631835938","","","","","FALSE"
"200","I8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","82.64669799804688","89.48551940917969","92.848876953125","70.31439208984375","","","","","FALSE"
"201","I9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.94978332519531","84.00776672363281","86.58802032470703","89.05609130859375","","","","","FALSE"
"202","I10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","29.512844685762815","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","35","79.63255310058594","89.39263916015625","83.55902862548828","75.70608520507812","","","","","FALSE"
"203","I11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.59977722167969","84.23213195800781","89.50482177734375","92.421630859375","","","","","FALSE"
"204","I12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.38885498046875","71.33087158203125","86.3636474609375","63.702301025390625","","","","","FALSE"
"205","I13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.69980239868164","75.02436828613281","66.72716522216797","71.54851531982422","","","","","FALSE"
"206","I14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","70.9878921508789","63.251304626464844","76.818359375","83.20945739746094","","","","","FALSE"
"207","I15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.5302734375","76.818359375","92.40365600585938","67.1756591796875","","","","","FALSE"
"208","I16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","30.57409274120141","10.660885085247248","0.3861489577632753","","TRUE","0.03999999910593033","TRUE","3","34","88.5914306640625","85.90044403076172","92.29153442382812","71.32426452636719","","","","","FALSE"
"209","I17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.51075744628906","66.27964782714844","86.68881225585938","71.66227722167969","","","","","FALSE"
"210","I18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","INCONCLUSIVE","10.660885085247248","10.660885085247248","0.4205380430284285","","TRUE","0.03999999910593033","TRUE","3","9","85.79170227050781","71.66227722167969","88.8194351196289","65.94322967529297","","","","","FALSE"
"211","I19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.47618865966797","92.07144165039062","68.52240753173828","71.66227722167969","","","","","FALSE"
"212","I20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.08309936523438","63.139774322509766","75.25070190429688","90.72578430175781","","","","","FALSE"
"213","I21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.364437103271484","69.19612884521484","81.19595336914062","73.12130737304688","","","","","FALSE"
"214","I22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.69120025634766","92.18644714355469","67.85035705566406","82.31742858886719","","","","","FALSE"
"215","I23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.47640991210938","71.4390869140625","65.38310241699219","87.02764892578125","","","","","FALSE"
"216","I24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.95281982421875","77.2707748413086","73.23345184326172","63.70088195800781","","","","","FALSE"
"217","J1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","71.21011352539062","63.81117248535156","73.900634765625","66.8380126953125","","","","","FALSE"
"218","J2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","INCONCLUSIVE","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.20536804199219","76.92747497558594","80.29063415527344","87.46536254882812","","","","","FALSE"
"219","J3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.59590911865234","91.83746337890625","78.83326721191406","68.51959228515625","","","","","FALSE"
"220","J4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","29.763644864850242","10.660885085247248","0.35385471258477325","","TRUE","0.03999999910593033","TRUE","3","26","81.97221374511719","71.09800720214844","84.99905395507812","77.9364242553711","","","","","FALSE"
"221","J5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","66.27836608886719","73.67774963378906","69.30538177490234","81.74980163574219","","","","","FALSE"
"222","J6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","66.16625213623047","70.987060546875","75.13520050048828","85.67372131347656","","","","","FALSE"
"223","J7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","76.81687927246094","80.51657104492188","70.87495422363281","66.16625213623047","","","","","FALSE"
"224","J8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","66.95103454589844","63.2513427734375","89.14918518066406","84.66471099853516","","","","","FALSE"
"225","J9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","5.575613009022751","10.660885085247248","0.1537909897213423","","TRUE","0.03999999910593033","TRUE","3","4","75.4817123413086","65.38507080078125","67.74095916748047","84.90524291992188","","","","","FALSE"
"226","J10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.37541198730469","92.3094482421875","82.43717956542969","73.91112518310547","","","","","FALSE"
"227","J11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.475830078125","89.61701202392578","83.78339385986328","68.0775146484375","","","","","FALSE"
"228","J12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.57835388183594","69.76028442382812","64.93633270263672","78.28633880615234","","","","","FALSE"
"229","J13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.39453887939453","88.14292907714844","63.36343002319336","84.66707611083984","","","","","FALSE"
"230","J14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.36343002319336","82.4245834350586","71.21214294433594","76.14561462402344","","","","","FALSE"
"231","J15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.45195007324219","67.28778839111328","83.09733581542969","88.03080749511719","","","","","FALSE"
"232","J16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","71.66063690185547","91.8430404663086","61.457313537597656","78.83660125732422","","","","","FALSE"
"233","J17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","71.21372985839844","83.66107177734375","87.92233276367188","77.94202423095703","","","","","FALSE"
"234","J18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.12007904052734","76.82064056396484","79.06340789794922","69.30738067626953","","","","","FALSE"
"235","J19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","89.26799011230469","85.0067367553711","76.14781188964844","63.36404800415039","","","","","FALSE"
"236","J20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.57666778564453","66.27964782714844","89.49226379394531","71.32586669921875","","","","","FALSE"
"237","J21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","76.37359619140625","73.23345184326172","79.51373291015625","88.70986938476562","","","","","FALSE"
"238","J22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.49507141113281","66.05598449707031","73.23345184326172","90.39208221435547","","","","","FALSE"
"239","J23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.56990051269531","92.52288818359375","63.476585388183594","67.73820495605469","","","","","FALSE"
"240","J24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.962158203125","86.018310546875","67.40176391601562","69.98116302490234","","","","","FALSE"
"241","K1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","65.71696472167969","63.13854217529297","91.72535705566406","74.68537902832031","","","","","FALSE"
"242","K2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.18327331542969","64.3717041015625","86.79273223876953","92.8464126586914","","","","","FALSE"
"243","K3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.68062591552734","76.5911636352539","68.63169860839844","91.61325073242188","","","","","FALSE"
"244","K4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","65.82907104492188","68.40748596191406","82.30852508544922","76.92747497558594","","","","","FALSE"
"245","K5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.57061767578125","68.40849304199219","92.17620849609375","65.15724182128906","","","","","FALSE"
"246","K6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.38241577148438","84.44049072265625","79.84390258789062","82.08613586425781","","","","","FALSE"
"247","K7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.62370300292969","64.2603530883789","76.36843872070312","89.14918518066406","","","","","FALSE"
"248","K8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.84793090820312","81.41346740722656","79.05912017822266","92.848876953125","","","","","FALSE"
"249","K9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.189697265625","65.04851531982422","80.86659240722656","83.33465576171875","","","","","FALSE"
"250","K10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.70608520507812","69.87246704101562","89.95356750488281","85.57835388183594","","","","","FALSE"
"251","K11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","76.26700592041016","87.26112365722656","68.0775146484375","89.39263916015625","","","","","FALSE"
"252","K12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","75.25733947753906","82.21280670166016","67.74095916748047","70.09683990478516","","","","","FALSE"
"253","K13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","79.73359680175781","85.78831481933594","72.33338928222656","70.31514739990234","","","","","FALSE"
"254","K14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.0490493774414","87.47018432617188","82.31246185302734","76.818359375","","","","","FALSE"
"255","K15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.821044921875","91.73091125488281","74.57587432861328","77.4911117553711","","","","","FALSE"
"256","K16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.0726547241211","84.66707611083984","71.10001373291016","75.02436828613281","","","","","FALSE"
"257","K17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.41027069091797","65.15826416015625","84.67031860351562","72.33511352539062","","","","","FALSE"
"258","K18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","62.915496826171875","85.23101043701172","65.6068115234375","77.60560607910156","","","","","FALSE"
"259","K19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","72.33511352539062","78.2784423828125","64.26115417480469","75.25070190429688","","","","","FALSE"
"260","K20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.15705871582031","69.75592803955078","64.9339828491211","87.13735961914062","","","","","FALSE"
"261","K21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.62606048583984","74.24278259277344","85.79402160644531","91.51356506347656","","","","","FALSE"
"262","K22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","79.96232604980469","87.47623443603516","62.579402923583984","69.98116302490234","","","","","FALSE"
"263","K23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.6257095336914","82.20528411865234","85.90616607666016","64.37377166748047","","","","","FALSE"
"264","K24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.46707916259766","64.59806060791016","86.24260711669922","69.75686645507812","","","","","FALSE"
"265","L1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.08011627197266","73.56432342529297","62.91433334350586","87.46536254882812","","","","","FALSE"
"266","L2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.57327270507812","87.12904357910156","82.75694274902344","61.456966400146484","","","","","FALSE"
"267","L3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.25959777832031","88.58641052246094","79.7301025390625","67.84696197509766","","","","","FALSE"
"268","L4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.3622055053711","74.01274108886719","69.30432891845703","77.37590026855469","","","","","FALSE"
"269","L5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.01408386230469","90.15819549560547","81.6376953125","70.7628402709961","","","","","FALSE"
"270","L6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.71377563476562","90.27030944824219","74.23831176757812","64.3724594116211","","","","","FALSE"
"271","L7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","82.42247772216797","85.44949340820312","71.21128845214844","88.2522964477539","","","","","FALSE"
"272","L8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.54359436035156","91.83987426757812","66.5025863647461","87.13117980957031","","","","","FALSE"
"273","L9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","74.02330780029297","64.15103912353516","77.05230712890625","70.09683990478516","","","","","FALSE"
"274","L10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.05230712890625","70.20902252197266","84.90524291992188","81.20314025878906","","","","","FALSE"
"275","L11","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","68.86280822753906","92.87037658691406","65.49726104736328","71.33087158203125","","","","","FALSE"
"276","L12","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","79.52037048339844","88.38298034667969","76.94011688232422","67.96532440185547","","","","","FALSE"
"277","L13","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","69.86664581298828","84.55494689941406","92.29153442382812","77.04261016845703","","","","","FALSE"
"278","L14","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.78831481933594","68.18478393554688","76.93048858642578","62.130062103271484","","","","","FALSE"
"279","L15","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","90.60966491699219","84.33070373535156","67.1756591796875","88.03080749511719","","","","","FALSE"
"280","L16","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","71.32426452636719","91.39453887939453","65.26954650878906","73.79100036621094","","","","","FALSE"
"281","L17","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.62289428710938","64.26115417480469","66.95247650146484","88.25874328613281","","","","","FALSE"
"282","L18","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","80.29692840576172","76.14781188964844","84.78245544433594","67.62530517578125","","","","","FALSE"
"283","L19","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","67.28888702392578","80.52120208740234","77.82988739013672","71.10159301757812","","","","","FALSE"
"284","L20","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","65.15826416015625","87.36163330078125","69.64379119873047","76.82064056396484","","","","","FALSE"
"285","L21","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.88750457763672","67.06531524658203","90.72853088378906","93.08363342285156","","","","","FALSE"
"286","L22","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","81.08380889892578","76.71003723144531","73.90634155273438","84.89683532714844","","","","","FALSE"
"287","L23","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","85.2332763671875","92.4107437133789","88.93415832519531","62.579402923583984","","","","","FALSE"
"288","L24","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","92.29859924316406","70.54190063476562","73.23345184326172","85.45757293701172","","","","","FALSE"
"289","M1","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","83.87799835205078","64.14749145507812","88.81062316894531","61.56907272338867","","","","","FALSE"
"290","M2","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.2500991821289","66.72590637207031","84.55062866210938","73.00379943847656","","","","","FALSE"
"291","M3","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","84.326416015625","76.14274597167969","70.31327056884766","73.00379943847656","","","","","FALSE"
"292","M4","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","64.25959777832031","76.5911636352539","68.29537963867188","89.03483581542969","","","","","FALSE"
"293","M5","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","73.90196990966797","78.72278594970703","93.40943908691406","63.8119010925293","","","","","FALSE"
"294","M6","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","86.79483795166016","80.06813049316406","73.00508117675781","76.70477294921875","","","","","FALSE"
"295","M7","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","91.39142608642578","74.91098022460938","70.65072631835938","88.36441040039062","","","","","FALSE"
"296","M8","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","63.8119010925293","68.18426513671875","82.64669799804688","87.2432861328125","","","","","FALSE"
"297","M9","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","77.94978332519531","64.37541198730469","74.92079162597656","91.86071014404297","","","","","FALSE"
"298","M10","Sample 1","","Target 1","SYBR","UNKNOWN","SYBR","None","NO_AMP","UNDETERMINED","10.660885085247248","0.0","","TRUE","0.03999999910593033","TRUE","3","39","88.94390106201172","91.86071014404297","63.814483642578125","69.3115463256836","","","","","FALSE"
